timestamp,price,return_1h,rolling_mean_3h,rolling_mean_6h,rolling_std_3h,future_price
2025-06-18 09:00:00,104517.1640625,-0.003093806388585696,104672.73177083333,104649.96484375,162.58353496924556,104348.2890625
2025-06-18 10:00:00,104348.2890625,-0.0016157633199750387,104568.9921875,104564.56510416667,250.66841260152594,103684.1953125
2025-06-18 11:00:00,103684.1953125,-0.006364203533823498,104183.21614583333,104424.10546875,440.3362754552093,103935.1484375
2025-06-18 12:00:00,103935.1484375,0.0024203604439774207,103989.2109375,104330.97135416667,335.331466801055,104855.9921875
2025-06-18 13:00:00,104855.9921875,0.008859791551206975,104158.4453125,104363.71875,616.9871148196772,104999.3203125
2025-06-18 14:00:00,104999.3203125,0.0013669044754609505,104596.8203125,104390.01822916667,577.4885197807049,104848.609375
2025-06-18 15:00:00,104848.609375,-0.001435351553242925,104901.30729166667,104445.25911458333,84.96199544357026,104806.109375
2025-06-18 16:00:00,104806.109375,-0.00040534633938726916,104884.6796875,104521.5625,101.53037562861147,104990.3203125
2025-06-18 17:00:00,104990.3203125,0.0017576354908939162,104881.6796875,104739.25,96.45543815818236,104628.140625
2025-06-18 18:00:00,104628.140625,-0.00344964837160211,104808.19010416667,104854.74869791667,181.09880889943148,104786.5390625
2025-06-18 19:00:00,104786.5390625,0.001513918115659818,104801.66666666667,104843.17317708333,181.5631152389207,105133.328125
2025-06-18 20:00:00,105133.328125,0.003309481023064942,104849.3359375,104865.5078125,258.38186502032625,105097.0546875
2025-06-18 21:00:00,105097.0546875,-0.00034502320193718905,105005.640625,104906.91536458333,190.61233324333452,104933.5546875
2025-06-18 22:00:00,104933.5546875,-0.0015557048719030409,105054.64583333333,104928.15625,106.42480804038934,104742.1328125
2025-06-18 23:00:00,104742.1328125,-0.001824219865323995,104924.24739583333,104886.79166666667,177.64389546786902,104670.4140625
2025-06-19 00:00:00,104670.4140625,-0.0006847172964138393,104782.03385416667,104893.83723958333,136.03241149044297,104768.2421875
2025-06-19 01:00:00,104768.2421875,0.0009346301519508327,104726.9296875,104890.78776041667,50.655076424504784,105026.0703125
2025-06-19 02:00:00,105026.0703125,0.002460937776722183,104821.57552083333,104872.91145833333,183.72853718011254,104944.0
2025-06-19 03:00:00,104944.0,-0.0007814280040736588,104912.77083333333,104847.40234375,131.7204659431117,104807.671875
2025-06-19 04:00:00,104807.671875,-0.0012990559250648515,104925.9140625,104826.421875,110.31679485484979,104781.6484375
2025-06-19 05:00:00,104781.6484375,-0.0002482970667551099,104844.44010416667,104833.0078125,87.19767467417752,104343.1171875
2025-06-19 06:00:00,104343.1171875,-0.004185191362603646,104644.14583333333,104778.45833333333,261.0229664876496,104169.7578125
2025-06-19 07:00:00,104169.7578125,-0.00166143565261212,104431.5078125,104678.7109375,315.37630091945044,104158.4609375
2025-06-19 08:00:00,104158.4609375,-0.00010844678184174228,104223.77864583333,104534.109375,103.50444672346865,103962.421875
2025-06-19 09:00:00,103962.421875,-0.0018821232642601826,104096.88020833333,104370.51302083333,116.58124805588899,104550.8515625
2025-06-19 10:00:00,104550.8515625,0.005660022889881322,104223.91145833333,104327.70963541667,299.62510290502655,104368.09375
